Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Gender,Fluent languages,Highest education level completed,Literacy difficulties,Colourblindness,Hobbies - categories,Bilingual,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
632cdc9d870610c0d5cd668d,5abcf5229534ba0001c6f480,APPROVED,2022-09-22T22:07:25.354000Z,2022-09-22T22:13:57.005000Z,2022-10-13T00:00:41.753000Z,2022-09-22T22:13:57.371000Z,392.0,175F631D,2124,,,,English,,,"No, I have no issues seeing colours","Politics, Travelling",none just my native langauge,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cdca62bda8608bfcd66aa,588e24599c4f3f00010f13db,APPROVED,2022-09-22T22:07:34.950000Z,2022-09-22T22:13:32.644000Z,2022-10-13T00:00:41.867000Z,2022-09-22T22:13:32.975000Z,358.0,175F631D,356,,,,"English, Scots",,,"No, I have no issues seeing colours","Politics, Science, Travelling",none just my native langauge,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdcb3c3426317f8f32160,5702c03e68c641000e0d754d,APPROVED,2022-09-22T22:07:47.369000Z,2022-09-22T22:15:05.376000Z,2022-10-13T00:00:41.973000Z,2022-09-22T22:15:05.750000Z,439.0,175F631D,1416,,,,English,,,"No, I have no issues seeing colours","Science, Psychology, Entrepreneurship",none just my native langauge,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdcb8414b8eb5fd717e7a,5cfd2f7290cc5d001a9b5379,APPROVED,2022-09-22T22:07:59.178000Z,2022-09-22T22:14:00.705000Z,2022-10-13T00:00:42.095000Z,2022-09-22T22:14:01.054000Z,362.0,175F631D,866,,,,English,,,"No, I have no issues seeing colours","Philosophy, Health & Fitness, Travelling",none just my native langauge,56,Male,White,Australia,Australia,Australia,English,No,Full-Time,Not Applicable
632cdcbcb74af342b2109793,60fd75108525cd6fda260a57,APPROVED,2022-09-22T22:08:01.950000Z,2022-09-22T22:13:17.133000Z,2022-10-13T00:00:42.216000Z,2022-09-22T22:13:17.542000Z,316.0,175F631D,128,,,,English,,,"No, I have no issues seeing colours","Literature, Health & Fitness, Sports",native language + one other language,22,Female,White,Ireland,Ireland,Ireland,English,Yes,Full-Time,Not Applicable
632cdcbe6b2b09a6a2415534,62fbad3549244b5c1712e4a5,APPROVED,2022-09-22T22:08:01.555000Z,2022-09-22T22:12:19Z,2022-10-13T00:00:42.325000Z,2022-09-22T22:12:19.347000Z,258.0,NOCODE,144,,,,English,,,"No, I have no issues seeing colours","Marketing, Economics, Science",none just my native langauge,26,Female,White,Ireland,United Kingdom,Ireland,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdcc5612ceba53b5e0d59,6234ad50fbfc7c32f4687eee,APPROVED,2022-09-22T22:08:09.125000Z,2022-09-22T22:14:22.609000Z,2022-10-13T00:00:42.660000Z,2022-09-22T22:14:23.012000Z,374.0,175F631D,434,,,,English,,,"No, I have no issues seeing colours","Art, Literature, Music",none just my native langauge,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
632cdcc6597e1d951abc3d58,60202966952eef609dccc9ea,APPROVED,2022-09-22T22:08:11.454000Z,2022-09-22T22:12:30.784000Z,2022-10-13T00:00:42.796000Z,2022-09-22T22:12:31.135000Z,260.0,175F631D,734,,,,English,,,"No, I have no issues seeing colours","Marketing, Health & Fitness, Travelling",none just my native langauge,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdcd4de1bc3da9a0601ab,5ceb011d2e4f1700162a8bca,APPROVED,2022-09-22T22:08:23.209000Z,2022-09-22T22:14:22.880000Z,2022-10-13T00:00:42.928000Z,2022-09-22T22:14:23.279000Z,360.0,175F631D,1442,,,,English,,,"No, I have no issues seeing colours","Marketing, Health & Fitness, Psychology",native language + one other language,27,Female,Asian,Nepal,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdcdfdd1e2acd9a5e0d5f,60940e7600124bd7a1cb35f8,APPROVED,2022-09-22T22:08:34.359000Z,2022-09-22T22:12:43.547000Z,2022-10-13T00:00:43.035000Z,2022-09-22T22:12:43.886000Z,250.0,175F631D,394,,,,"English, Spanish",,,"No, I have no issues seeing colours","Health & Fitness, Entrepreneurship",native language + one other language,31,Female,Mixed,Canada,Mexico,Canada,English,No,Full-Time,Not Applicable
632cdce45c2c7d70fa7df3ae,6297926c64e0ed0b008a1230,APPROVED,2022-09-22T22:08:38.463000Z,2022-09-22T22:16:13.468000Z,2022-10-13T00:00:43.152000Z,2022-09-22T22:16:13.850000Z,456.0,175F631D,431,,,,English,,,"No, I have no issues seeing colours",Sports,none just my native langauge,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdcf25a0b83b22828602f,62b5d94f688feb883eba2729,APPROVED,2022-09-22T22:08:53.250000Z,2022-09-22T22:12:09.950000Z,2022-10-13T00:00:43.283000Z,2022-09-22T22:12:10.321000Z,197.0,175F631D,146,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Sports, Video Games",none just my native langauge,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdcf372c82e0e3fdcc652,5c438ecd81cc58000186f09d,APPROVED,2022-09-22T22:08:58.092000Z,2022-09-22T22:12:32.177000Z,2022-10-13T00:00:43.421000Z,2022-09-22T22:12:32.584000Z,215.0,175F631D,452,,,,English,,,"No, I have no issues seeing colours","Politics, Travelling, Sports",native language + one other language,25,Male,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
632cdcf8e27456dc3fcb9c33,5b101f7830d562000155a139,APPROVED,2022-09-22T22:09:00.058000Z,2022-09-22T22:14:20.430000Z,2022-10-13T00:00:43.555000Z,2022-09-22T22:14:21.033000Z,321.0,175F631D,2822,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Philosophy, Entrepreneurship",none just my native langauge,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdcfedd1e2acd9a5e0d64,5c9e829c7c5bfd00177fe952,APPROVED,2022-09-22T22:09:04.192000Z,2022-09-22T22:13:02.518000Z,2022-10-13T00:00:43.664000Z,2022-09-22T22:13:02.843000Z,239.0,175F631D,947,,,,English,,,"No, I have no issues seeing colours","Marketing, Video Games, Entrepreneurship",none just my native langauge,23,Male,White,United States,United States,United States,English,Yes,Full-Time,Not Applicable
632cdd10f9c3fe43d83cd2af,5b1a88970ada0a0001e0f483,APPROVED,2022-09-22T22:09:22.874000Z,2022-09-22T22:12:43.014000Z,2022-10-13T00:00:43.783000Z,2022-09-22T22:12:43.549000Z,201.0,175F631D,978,,,,English,,,"No, I have no issues seeing colours","Music, Art, Video Games",none just my native langauge,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdd1545818a3e2bbc3d5e,5fd6744da6778c581ec7bcef,APPROVED,2022-09-22T22:09:32.291000Z,2022-09-22T22:15:30.874000Z,2022-10-13T00:00:43.890000Z,2022-09-22T22:15:31.291000Z,359.0,175F631D,491,,,,English,,,"No, I have no issues seeing colours","Literature, Health & Fitness, Music",none just my native langauge,54,Female,White,Ireland,Ireland,Ireland,English,No,Part-Time,Not Applicable
632cdd16b4a80e5c924afe77,5f58744ecdecc83e9d559f86,APPROVED,2022-09-22T22:09:42.168000Z,2022-09-22T22:18:09.147000Z,2022-10-13T00:00:44.018000Z,2022-09-22T22:18:09.561000Z,507.0,175F631D,620,,,,English,,,"No, I have no issues seeing colours","Music, Art, Sports",none just my native langauge,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdd1d414b8eb5fd717e84,62898789537bb621d3e07ff4,APPROVED,2022-09-22T22:09:36.068000Z,2022-09-22T22:14:51.068000Z,2022-10-13T00:00:44.128000Z,2022-09-22T22:14:51.391000Z,315.0,175F631D,555,,,,English,,,"No, I have no issues seeing colours","Music, Science, Entrepreneurship",none just my native langauge,32,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
632cdd1fcaf8ac6201f92e93,601e4c88252f60290cc57d4c,APPROVED,2022-09-22T22:09:39.463000Z,2022-09-22T22:13:36.992000Z,2022-10-13T00:00:44.232000Z,2022-09-22T22:13:37.416000Z,238.0,175F631D,537,,,,English,,,"No, I have no issues seeing colours","Entrepreneurship, Video Games, Literature",none just my native langauge,25,Male,Asian,South Africa,New Zealand,New Zealand,English,No,Unemployed (and job seeking),Not Applicable
632cdd2746206be0454afe90,5be883c833f40a0001032d5f,APPROVED,2022-09-22T22:18:59.152000Z,2022-09-22T22:28:38.825000Z,2022-10-13T00:00:44.332000Z,2022-09-22T22:28:39.237000Z,580.0,175F631D,1422,,,,English,,,"No, I have no issues seeing colours","Travelling, Sociology, Psychology",none just my native langauge,35,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdd2b70e627206f9de41c,60a5a599bbb27be1974dae25,APPROVED,2022-09-22T22:10:00.876000Z,2022-09-22T22:15:53.786000Z,2022-10-13T00:00:44.441000Z,2022-09-22T22:15:54.098000Z,353.0,175F631D,286,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Science, Music",native language + three or more other languages,24,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdd3f3eef7e521de26988,5e696506e570590a12418b2f,APPROVED,2022-09-22T22:10:19.837000Z,2022-09-22T22:15:43.498000Z,2022-10-13T00:00:44.556000Z,2022-09-22T22:15:43.843000Z,324.0,175F631D,711,,,,English,,,"No, I have no issues seeing colours","Science, Politics",none just my native langauge,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cdd44cbd83c546af32167,5f42d4271627731086718372,APPROVED,2022-09-22T22:10:15.985000Z,2022-09-22T22:15:50.184000Z,2022-10-13T00:00:44.667000Z,2022-09-22T22:15:50.555000Z,335.0,175F631D,289,,,,English,,,"No, I have no issues seeing colours","Travelling, Video Games, Politics",none just my native langauge,41,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdd4646206be0454afe91,60d1c527dcdd3f3b9c47025b,APPROVED,2022-09-22T22:10:16.715000Z,2022-09-22T22:14:17.611000Z,2022-10-13T00:00:44.782000Z,2022-09-22T22:14:17.967000Z,241.0,175F631D,722,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Travelling, Art",none just my native langauge,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdd48c49e8a8dd2f2904b,5c1a1a8e792f4400015d5b86,APPROVED,2022-09-22T22:15:59.953000Z,2022-09-22T22:20:42.895000Z,2022-10-13T00:00:44.888000Z,2022-09-22T22:20:43.244000Z,283.0,175F631D,1447,,,,English,,,"No, I have no issues seeing colours","Video Games, Health & Fitness, Art",none just my native langauge,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cdd4bdd6712dd44be2912,608db1ddbd58db5cdad628af,APPROVED,2022-09-22T22:10:21.970000Z,2022-09-22T22:14:43.583000Z,2022-10-13T00:00:45.019000Z,2022-09-22T22:14:43.899000Z,262.0,175F631D,675,,,,English,,,"No, I have no issues seeing colours","Mathematics, Science, Psychology",none just my native langauge,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cdd4e870610c0d5cd669f,5efdb59031628202f67defe6,APPROVED,2022-09-22T22:10:50.169000Z,2022-09-22T22:15:12.620000Z,2022-10-13T00:00:45.303000Z,2022-09-22T22:15:13.030000Z,263.0,175F631D,536,,,,English,,,"No, I have no issues seeing colours","Travelling, Health & Fitness, Art",native language + two other languages,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdd4eccc59496639d0e14,5e1b9ea4ebd84f3c9d208dbb,APPROVED,2022-09-22T22:10:26.709000Z,2022-09-22T22:14:57.304000Z,2022-10-13T00:00:45.161000Z,2022-09-22T22:14:57.701000Z,271.0,175F631D,511,,,,English,,,"No, I have no issues seeing colours",Video Games,none just my native langauge,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdd4f72c82e0e3fdcc65d,6303867dca230ef4fb03882b,APPROVED,2022-09-22T22:10:28.160000Z,2022-09-22T22:18:23.761000Z,2022-10-13T00:00:45.456000Z,2022-09-22T22:18:24.063000Z,476.0,175F631D,460,,,,English,,,"No, I have no issues seeing colours","Art, Literature, Music",native language + one other language,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdd562bda8608bfcd66b4,62aafd9b912889222751768a,APPROVED,2022-09-22T22:10:32.472000Z,2022-09-22T22:15:26.493000Z,2022-10-13T00:00:45.581000Z,2022-09-22T22:15:26.850000Z,295.0,175F631D,338,,,,English,,,"No, I have no issues seeing colours","Mathematics, Sports, Entrepreneurship",none just my native langauge,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdd57665a1ca459580c95,5e56eb1320ac2e000dac604c,APPROVED,2022-09-22T22:10:34.591000Z,2022-09-22T22:14:17.591000Z,2022-10-13T00:00:45.712000Z,2022-09-22T22:14:17.972000Z,223.0,175F631D,408,,,,English,,,"No, I have no issues seeing colours","Music, Travelling, Video Games",none just my native langauge,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdd6847f16e22fbb335d3,5e7e729c1fe4f954c8b8abf6,APPROVED,2022-09-22T22:10:48.820000Z,2022-09-22T22:16:28.195000Z,2022-10-13T00:00:45.825000Z,2022-09-22T22:16:28.604000Z,340.0,175F631D,1047,,,,English,,,"No, I have no issues seeing colours","Economics, Politics, Science",none just my native langauge,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdd6b4a71aed097d0102c,5f566443352f600826449f4b,APPROVED,2022-09-22T22:10:51.389000Z,2022-09-22T22:18:04.360000Z,2022-10-13T00:00:45.937000Z,2022-09-22T22:18:04.796000Z,433.0,175F631D,1089,,,,English,,,"No, I have no issues seeing colours","Literature, Psychology, Sociology",none just my native langauge,51,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time,Not Applicable
632cdd780bd8959084a87e10,5f392fae9168cc472f0468f6,APPROVED,2022-09-22T22:11:11.686000Z,2022-09-22T22:16:51.388000Z,2022-10-13T00:00:46.049000Z,2022-09-22T22:16:51.774000Z,340.0,175F631D,873,,,,"English, Gaelic",,,"No, I have no issues seeing colours","Literature, Sports, Art",native language + one other language,76,Male,White,Ireland,Ireland,Ireland,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdd7d8010c7dfda5e0d52,5b22e796c6eff00001dd8a1c,APPROVED,2022-09-22T22:11:12.086000Z,2022-09-22T22:16:29.491000Z,2022-10-13T00:00:46.153000Z,2022-09-22T22:16:29.901000Z,318.0,175F631D,349,,,,English,,,"No, I have no issues seeing colours","Literature, Travelling, Psychology",none just my native langauge,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
632cdd84048b8ff9c2be28bc,5ce2779f55fe0d000169cca2,APPROVED,2022-09-22T22:11:19.810000Z,2022-09-22T22:18:32.353000Z,2022-10-13T00:00:46.256000Z,2022-09-22T22:18:32.751000Z,433.0,175F631D,968,,,,English,,,"No, I have no issues seeing colours","Sports, Travelling, Video Games",none just my native langauge,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdd842098865b57f1fb30,62fcc87b89f17c39f2bf27f7,APPROVED,2022-09-22T22:11:18.601000Z,2022-09-22T22:15:45.879000Z,2022-10-13T00:00:46.366000Z,2022-09-22T22:15:46.207000Z,268.0,NOCODE,164,,,,English,,,"No, I have no issues seeing colours","Art, Music, Marketing",none just my native langauge,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdd8598f505d120717e90,62e161350b08d5c4dc946e8f,APPROVED,2022-09-22T22:11:20.136000Z,2022-09-22T22:15:02.774000Z,2022-10-13T00:00:46.473000Z,2022-09-22T22:15:03.163000Z,223.0,175F631D,703,,,,English,,,"No, I have no issues seeing colours","Music, Travelling, Sports",none just my native langauge,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdd89e391374de8b8afc5,5d6de63201523a0001f51f27,APPROVED,2022-09-22T22:11:26.676000Z,2022-09-22T22:16:04.010000Z,2022-10-13T00:00:46.582000Z,2022-09-22T22:16:04.462000Z,278.0,175F631D,1012,,,,English,,,"No, I have no issues seeing colours","Literature, Travelling",none just my native langauge,57,Female,White,Australia,Australia,Australia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdd8f1f86960b790cd759,596dd49a0fe2ff00016a7d50,APPROVED,2022-09-22T22:11:31.223000Z,2022-09-22T22:17:11.511000Z,2022-10-13T00:00:46.904000Z,2022-09-22T22:17:11.874000Z,341.0,175F631D,2027,,,,English,,,"No, I have no issues seeing colours","Politics, Sports, Health & Fitness",none just my native langauge,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdd8f5861c960d9a87e16,6298a8398ad18b0e58ae5156,APPROVED,2022-09-22T22:11:33.131000Z,2022-09-22T22:14:43.443000Z,2022-10-13T00:00:46.796000Z,2022-09-22T22:14:43.814000Z,191.0,175F631D,559,,,,"English, German",,,"No, I have no issues seeing colours","Entrepreneurship, Health & Fitness, Psychology",native language + one other language,28,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
632cdd8fa31b2a3aa08ad20d,5e2425b75ade0b6af558644b,APPROVED,2022-09-22T22:11:30.467000Z,2022-09-22T22:17:03.592000Z,2022-10-13T00:00:46.684000Z,2022-09-22T22:17:04.051000Z,334.0,175F631D,943,,,,"English, Greek",,,"No, I have no issues seeing colours","Literature, Music, Sports",native language + one other language,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdd905d9479b0206dc1af,60cf6cd9bc3980b442a2c0dc,APPROVED,2022-09-22T22:11:32.444000Z,2022-09-22T22:18:07.007000Z,2022-10-13T00:00:47.022000Z,2022-09-22T22:18:07.406000Z,395.0,175F631D,731,,,,English,,,"No, I have no issues seeing colours","Music, Sports, Science",native language + one other language,37,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Other,Not Applicable
632cdd91c2015bd40c9b7677,5d403ca7738a5b001995f974,APPROVED,2022-09-22T22:11:33.473000Z,2022-09-22T22:18:45.367000Z,2022-10-13T00:00:47.131000Z,2022-09-22T22:18:45.753000Z,432.0,175F631D,1153,,,,English,,,"No, I have no issues seeing colours","Science, Music, Video Games",none just my native langauge,39,Male,White,New Zealand,New Zealand,New Zealand,English,No,Unemployed (and job seeking),Not Applicable
632cdd924a71aed097d01030,5d6d94cb05e6930001a1464d,APPROVED,2022-09-22T22:11:32.800000Z,2022-09-22T22:15:29.983000Z,2022-10-13T00:00:47.237000Z,2022-09-22T22:15:30.463000Z,238.0,175F631D,1170,,,,English,,,"No, I have no issues seeing colours","Travelling, Health & Fitness, Sports",none just my native langauge,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdd92ddec04f7b18388f3,60bf964f35e4cada9f7f03cc,APPROVED,2022-09-22T22:11:30.375000Z,2022-09-22T22:17:14.179000Z,2022-10-13T00:00:47.342000Z,2022-09-22T22:17:14.560000Z,344.0,175F631D,679,,,,English,,,"No, I have no issues seeing colours","Video Games, Economics, Marketing",native language + two other languages,22,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time,Not Applicable
632cddabb74af342b21097a1,5e3dafda2ee93c01ebac5349,APPROVED,2022-09-22T22:11:58.479000Z,2022-09-22T22:18:38.055000Z,2022-10-13T00:00:47.453000Z,2022-09-22T22:18:38.528000Z,400.0,175F631D,2066,,,,English,,,"No, I have no issues seeing colours","Entrepreneurship, Marketing, Philosophy",none just my native langauge,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,Not Applicable
632cddad414b8eb5fd717e92,6276716449ace8d4b6f5e02b,APPROVED,2022-09-22T22:11:59.819000Z,2022-09-22T22:17:55.817000Z,2022-10-13T00:00:47.559000Z,2022-09-22T22:17:56.221000Z,356.0,175F631D,602,,,,English,,,"No, I have no issues seeing colours","Music, Sports, Health & Fitness",none just my native langauge,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cddb20f182ad59fd28b41,62c4751998ae017448af4edc,APPROVED,2022-09-22T22:12:05.740000Z,2022-09-22T22:16:41.008000Z,2022-10-13T00:00:47.662000Z,2022-09-22T22:16:41.395000Z,276.0,175F631D,542,,,,English,,,"No, I have no issues seeing colours","Video Games, Politics, Philosophy",native language + two other languages,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cddc24e14b4a2b8cee5eb,56918e07a3b94e000c6cd8d7,APPROVED,2022-09-22T22:12:23.282000Z,2022-09-22T22:19:03.761000Z,2022-10-13T00:00:47.776000Z,2022-09-22T22:19:04.089000Z,401.0,175F631D,488,,,,English,,,"No, I have no issues seeing colours","Literature, Travelling, Music",none just my native langauge,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cddc9e98f7b3ae27e87e9,60a50457d02bfc23c02d4717,APPROVED,2022-09-22T22:12:53.720000Z,2022-09-22T22:21:37.333000Z,2022-10-13T00:00:47.885000Z,2022-09-22T22:21:37.662000Z,524.0,175F631D,534,,,,English,,,"No, I have no issues seeing colours","Marketing, Health & Fitness, Music",native language + two other languages,28,Female,DATA_EXPIRED,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cddd346206be0454afe9a,60fcf7e8002c2c1b89b03b30,APPROVED,2022-09-22T22:12:38.875000Z,2022-09-22T22:18:30.718000Z,2022-10-13T00:00:48.114000Z,2022-09-22T22:18:31.137000Z,352.0,175F631D,351,,,,English,,,"No, I have no issues seeing colours","Travelling, Science, Music",native language + one other language,33,Female,White,Australia,New Zealand,Australia,English,No,Full-Time,Not Applicable
632cddd347f08b2142f32165,5e1f3d570e12222708fae5ce,APPROVED,2022-09-22T22:12:39.052000Z,2022-09-22T22:19:43.147000Z,2022-10-13T00:00:47.990000Z,2022-09-22T22:19:43.546000Z,425.0,175F631D,1185,,,,English,,,"No, I have no issues seeing colours","Literature, Health & Fitness, Sports",none just my native langauge,61,Female,White,Canada,Canada,Canada,English,No,Part-Time,Not Applicable
632cdde1753917b98dcee5c9,55f6be3a32af74000b17021c,APPROVED,2022-09-22T22:12:49.342000Z,2022-09-22T22:25:01.431000Z,2022-10-13T00:00:48.215000Z,2022-09-22T22:25:01.816000Z,733.0,175F631D,1446,,,,English,,,"No, I have no issues seeing colours","Science, Psychology",none just my native langauge,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdde434f58382fc0601c3,60ff07dc41b29707ae452747,APPROVED,2022-09-22T22:12:55.992000Z,2022-09-22T22:17:58.939000Z,2022-10-13T00:00:48.319000Z,2022-09-22T22:17:59.261000Z,303.0,175F631D,899,,,,English,,,"No, I have no issues seeing colours","Science, Music, Psychology",none just my native langauge,24,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),Not Applicable
632cddf43d79d8a06f6775f1,60b6644d5aa8f9535cf4f65a,APPROVED,2022-09-22T22:13:12.563000Z,2022-09-22T22:17:12.383000Z,2022-10-13T00:00:48.424000Z,2022-09-22T22:17:12.779000Z,240.0,175F631D,139,,,,English,,,"No, I have no issues seeing colours","Economics, Literature, Health & Fitness",none just my native langauge,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cde01a60666b9234863b9,5eea7f22fce26a172933a379,APPROVED,2022-09-22T22:13:25.180000Z,2022-09-22T22:18:12.996000Z,2022-10-13T00:00:48.537000Z,2022-09-22T22:18:13.303000Z,288.0,175F631D,235,,,,English,,,"No, I have no issues seeing colours","Art, Video Games, Travelling",none just my native langauge,25,Male,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
632cde037aa6db55e6cd0c24,5e051d644acfb9f73ffa14dd,APPROVED,2022-09-22T22:15:26.989000Z,2022-09-22T22:24:33.152000Z,2022-10-13T00:00:48.649000Z,2022-09-22T22:24:33.509000Z,547.0,NOCODE,215,,,,"English, Greek",,,"No, I have no issues seeing colours","Entrepreneurship, Philosophy, Art",native language + one other language,40,Female,White,Greece,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cde0a31becc4d11cd0c30,603fead7af072d16afdc0e29,APPROVED,2022-09-22T22:13:34.940000Z,2022-09-22T22:19:56.889000Z,2022-10-13T00:00:48.757000Z,2022-09-22T22:19:57.293000Z,382.0,175F631D,650,,,,English,,,"No, I have no issues seeing colours","Literature, Health & Fitness, Psychology",none just my native langauge,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,Not Applicable
632cde0aa6be749b3af74bde,632207d143d61abbc2990a35,APPROVED,2022-09-22T22:13:37.638000Z,2022-09-22T22:22:46.628000Z,2022-10-13T00:00:48.866000Z,2022-09-22T22:22:46.998000Z,549.0,175F631D,22,,,,English,,,"No, I have no issues seeing colours","Travelling, Video Games, Art",none just my native langauge,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cde0c83bf041ac0b33561,5ca9b3e6635fb500014ec570,APPROVED,2022-09-22T22:13:35.696000Z,2022-09-22T22:18:21.974000Z,2022-10-13T00:00:48.990000Z,2022-09-22T22:18:22.383000Z,287.0,175F631D,1305,,,,English,,,"No, I have no issues seeing colours","Music, Science, Travelling",none just my native langauge,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
632cde0d2e7c97cf51cb9bf5,56b19bb2390ebc000c5c095e,APPROVED,2022-09-22T22:13:41.029000Z,2022-09-22T22:18:09.260000Z,2022-10-13T00:00:49.117000Z,2022-09-22T22:18:09.664000Z,269.0,175F631D,201,,,,"English, French",,,"No, I have no issues seeing colours","Science, Video Games, Art",native language + one other language,37,Female,White,Canada,Canada,Canada,English,No,Part-Time,Not Applicable
632cde15c4b1a3059d6e3bf7,6053ee67dcdbf0515308119d,APPROVED,2022-09-22T22:13:44.248000Z,2022-09-22T22:18:51.907000Z,2022-10-13T00:00:49.224000Z,2022-09-22T22:18:52.397000Z,308.0,175F631D,1404,,,,English,,,"No, I have no issues seeing colours","Politics, Science, Travelling",none just my native langauge,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
